,DateAcqTime,GridPower,wind_Spd,GridPowerMA,WindSpdMA
307,2015-10-04 04:45:00,0.45855799999999997,0.417536,0.33386713333333334,0.3782892
308,2015-10-04 05:00:00,0.4794839999999999,0.42400766666666667,0.3368470333333333,0.37939978333333335
309,2015-10-04 05:15:00,0.5309606666666666,0.43642366666666665,0.34454273333333335,0.3815894333333333
310,2015-10-04 05:30:00,0.5481596666666666,0.44212533333333326,0.35267735,0.38399629999999996
311,2015-10-04 05:45:00,0.5342823333333333,0.43871666666666675,0.36062631666666667,0.38628826666666666
312,2015-10-04 06:00:00,0.565267,0.4459003333333334,0.3705982666666666,0.389019
313,2015-10-04 06:15:00,0.5544570000000002,0.44324866666666657,0.3828412,0.3926166833333333
314,2015-10-04 06:30:00,0.5605246666666668,0.44430600000000003,0.39435966666666666,0.3960252166666667
315,2015-10-04 06:45:00,0.5888896666666668,0.4517723333333334,0.4082142666666667,0.4001202833333333
316,2015-10-04 07:00:00,0.6139216666666667,0.456651,0.42525835,0.40514433333333333
317,2015-10-04 07:15:00,0.6244896666666668,0.4599686666666667,0.4439862166666667,0.4108332333333333
318,2015-10-04 07:30:00,0.6363653333333332,0.46241566666666667,0.4637707166666667,0.4166386
319,2015-10-04 07:45:00,0.6604580000000001,0.4679993333333333,0.4838927333333333,0.42235174999999997
320,2015-10-04 08:00:00,0.6727299999999998,0.47257633333333343,0.5038779833333333,0.42789903333333335
321,2015-10-04 08:15:00,0.6613156666666665,0.4712293333333334,0.5236602666666667,0.43365373333333335
322,2015-10-04 08:30:00,0.6220026666666667,0.4594086666666666,0.5405946333333334,0.43847395
323,2015-10-04 08:45:00,0.62238,0.4590653333333332,0.5554641833333334,0.4424976500000001
324,2015-10-04 09:00:00,0.6473869999999998,0.46352566666666667,0.5704322666666667,0.44639629999999997
325,2015-10-04 09:15:00,0.6423676666666668,0.4643359999999999,0.5827226999999999,0.4495912333333334
